COD;Valor Pedido;Cidade;Data da Venda;COD Cliente
AB1007;R$ 4,00;Rio de Janeiro;03/09/2017;213
AB1004;R$ 3,00;Niterói;04/09/2017;71
AB1016;R$ 1,00;Guarulhos;04/09/2017;74
AB1014;R$ 4,00;Campinas;04/09/2017;639
AB1003;R$ 2,00;São Paulo;04/09/2017;209
AB1015;R$ 2,00;Niterói;04/09/2017;42
AB1022;R$ 4,00;Rio de Janeiro;04/09/2017;121
AB1002;R$ 3,00;Guarulhos;04/09/2017;270
AB1008;R$ 2,00;Guarulhos;04/09/2017;318
AB1016;R$ 1,00;Belo Horizonte;04/09/2017;357
AB1024;R$ 5,00;Fortaleza;04/09/2017;255
AB1017;R$ 3,00;São Paulo;04/09/2017;320
AB1006;R$ 5,00;Rio de Janeiro;04/09/2017;573
AB1018;R$ 2,00;Nova Iguaço;04/09/2017;806
AB1024;R$ 1,00;Campinas;04/09/2017;819
AB1014;R$ 3,00;Nova Iguaço;04/09/2017;689
AB1016;R$ 4,00;Fortaleza;04/09/2017;263
AB1010;R$ 2,00;Fortaleza;04/09/2017;426
AB1023;R$ 3,00;Guarulhos;04/09/2017;536
AB1019;R$ 3,00;Belo Horizonte;04/09/2017;626
AB1013;R$ 5,00;Niterói;04/09/2017;71
AB1017;R$ 3,00;Campinas;04/09/2017;192
AB1003;R$ 1,00;São Paulo;04/09/2017;725
AB1015;R$ 4,00;Rio de Janeiro;04/09/2017;462
AB1018;R$ 3,00;Nova Iguaço;04/09/2017;649
AB1024;R$ 3,00;São Paulo;04/09/2017;725
AB1008;R$ 1,00;Recife;04/09/2017;370
AB1012;R$ 4,00;Rio de Janeiro;04/09/2017;368
AB1004;R$ 3,00;Niterói;04/09/2017;464
AB1009;R$ 3,00;Goiânia;04/09/2017;414
AB1023;R$ 2,00;Fortaleza;04/09/2017;622
AB1010;R$ 4,00;Salvador;04/09/2017;594
AB1011;R$ 2,00;Niterói;04/09/2017;236
AB1005;R$ 2,00;Salvador;05/09/2017;787
AB1014;R$ 3,00;Campinas;05/09/2017;670
AB1017;R$ 1,00;Campinas;05/09/2017;191
AB1006;R$ 3,00;Fortaleza;05/09/2017;292
AB1009;R$ 4,00;Fortaleza;05/09/2017;612
AB1005;R$ 4,00;Curitiba;05/09/2017;412
AB1010;R$ 4,00;Nova Iguaço;05/09/2017;477
AB1005;R$ 4,00;Nova Iguaço;05/09/2017;604
AB1008;R$ 5,00;Campinas;05/09/2017;96
AB1004;R$ 1,00;São Paulo;05/09/2017;408
AB1024;R$ 3,00;Nova Iguaço;05/09/2017;420
AB1018;R$ 4,00;São Paulo;05/09/2017;446
AB1013;R$ 1,00;Fortaleza;05/09/2017;133
AB1019;R$ 1,00;Guarulhos;05/09/2017;334
AB1018;R$ 4,00;Curitiba;05/09/2017;628
AB1005;R$ 1,00;Guarulhos;05/09/2017;567
AB1015;R$ 4,00;Campinas;05/09/2017;108
AB1014;R$ 1,00;Belo Horizonte;05/09/2017;418
AB1022;R$ 1,00;São Paulo;05/09/2017;105
AB1007;R$ 3,00;Nova Iguaço;05/09/2017;655
AB1015;R$ 4,00;Guarulhos;05/09/2017;26
AB1002;R$ 4,00;Guarulhos;05/09/2017;311
AB1018;R$ 3,00;Goiânia;05/09/2017;103
AB1004;R$ 2,00;Porto Alegre;05/09/2017;266
AB1002;R$ 5,00;Campinas;05/09/2017;439
AB1018;R$ 1,00;Porto Alegre;05/09/2017;323
AB1017;R$ 4,00;Salvador;05/09/2017;675
AB1006;R$ 1,00;Nova Iguaço;05/09/2017;324
AB1011;R$ 4,00;Fortaleza;05/09/2017;818
AB1016;R$ 5,00;Guarulhos;05/09/2017;524
AB1002;R$ 1,00;Nova Iguaço;05/09/2017;627
AB1014;R$ 1,00;Fortaleza;05/09/2017;87
AB1023;R$ 3,00;Goiânia;06/09/2017;365
AB1013;R$ 1,00;Curitiba;06/09/2017;95
AB1022;R$ 4,00;Fortaleza;06/09/2017;565
AB1002;R$ 2,00;Fortaleza;06/09/2017;133
AB1001;R$ 5,00;Recife;06/09/2017;777
AB1015;R$ 3,00;Nova Iguaço;06/09/2017;568
AB1022;R$ 5,00;Salvador;06/09/2017;594
AB1002;R$ 5,00;São Paulo;06/09/2017;718
AB1021;R$ 5,00;Recife;06/09/2017;370
AB1001;R$ 4,00;Fortaleza;06/09/2017;503
AB1016;R$ 5,00;Nova Iguaço;06/09/2017;701
AB1007;R$ 2,00;Campinas;06/09/2017;793
AB1012;R$ 5,00;Guarulhos;06/09/2017;327
AB1019;R$ 1,00;Guarulhos;06/09/2017;102
AB1023;R$ 3,00;Goiânia;06/09/2017;469
AB1008;R$ 4,00;Nova Iguaço;06/09/2017;51
AB1008;R$ 5,00;Porto Alegre;06/09/2017;115
AB1019;R$ 3,00;Belo Horizonte;06/09/2017;388
AB1013;R$ 4,00;Niterói;06/09/2017;731
AB1002;R$ 4,00;Curitiba;07/09/2017;619
AB1020;R$ 4,00;Campinas;07/09/2017;427
AB1005;R$ 1,00;Recife;07/09/2017;81
AB1003;R$ 5,00;Porto Alegre;07/09/2017;664
AB1020;R$ 3,00;Porto Alegre;07/09/2017;606
AB1006;R$ 1,00;Guarulhos;07/09/2017;207
AB1006;R$ 3,00;Belo Horizonte;07/09/2017;388
AB1014;R$ 4,00;Guarulhos;07/09/2017;214
AB1009;R$ 3,00;Recife;07/09/2017;566
AB1021;R$ 3,00;Rio de Janeiro;07/09/2017;407
AB1023;R$ 3,00;Goiânia;07/09/2017;435
AB1007;R$ 1,00;Rio de Janeiro;07/09/2017;28
AB1020;R$ 3,00;Porto Alegre;07/09/2017;305
AB1022;R$ 2,00;Porto Alegre;07/09/2017;760
AB1004;R$ 1,00;Fortaleza;08/09/2017;171
AB1008;R$ 1,00;Fortaleza;08/09/2017;622
AB1017;R$ 3,00;Nova Iguaço;08/09/2017;806
AB1013;R$ 5,00;Porto Alegre;08/09/2017;371
AB1008;R$ 5,00;Nova Iguaço;08/09/2017;455
AB1003;R$ 5,00;Niterói;08/09/2017;35
AB1003;R$ 3,00;Curitiba;08/09/2017;22
AB1018;R$ 4,00;Rio de Janeiro;08/09/2017;443
AB1011;R$ 2,00;Guarulhos;08/09/2017;602
AB1022;R$ 4,00;Belo Horizonte;08/09/2017;786
AB1023;R$ 5,00;Fortaleza;08/09/2017;599
AB1003;R$ 5,00;Guarulhos;08/09/2017;272
AB1005;R$ 3,00;Guarulhos;08/09/2017;501
AB1023;R$ 4,00;Guarulhos;08/09/2017;175
AB1007;R$ 5,00;Fortaleza;08/09/2017;621
AB1004;R$ 2,00;São Paulo;08/09/2017;69
AB1024;R$ 2,00;Nova Iguaço;08/09/2017;649
AB1013;R$ 2,00;Nova Iguaço;08/09/2017;324
AB1012;R$ 3,00;Goiânia;08/09/2017;274
AB1008;R$ 4,00;Guarulhos;08/09/2017;548
AB1009;R$ 3,00;Guarulhos;08/09/2017;122
AB1017;R$ 3,00;Porto Alegre;08/09/2017;266
AB1007;R$ 2,00;Recife;08/09/2017;805
AB1009;R$ 5,00;Guarulhos;08/09/2017;393
AB1021;R$ 2,00;Campinas;08/09/2017;257
AB1013;R$ 2,00;Rio de Janeiro;08/09/2017;148
AB1019;R$ 3,00;Nova Iguaço;08/09/2017;402
AB1015;R$ 1,00;Fortaleza;08/09/2017;503
AB1007;R$ 5,00;Fortaleza;08/09/2017;445
AB1015;R$ 5,00;Curitiba;08/09/2017;61
AB1015;R$ 2,00;Recife;08/09/2017;633
AB1015;R$ 2,00;Recife;08/09/2017;227
AB1008;R$ 1,00;Salvador;08/09/2017;216
AB1004;R$ 4,00;Campinas;08/09/2017;192
AB1023;R$ 5,00;Belo Horizonte;08/09/2017;590
AB1019;R$ 4,00;Rio de Janeiro;08/09/2017;545
AB1004;R$ 5,00;Niterói;09/09/2017;486
AB1003;R$ 1,00;Porto Alegre;09/09/2017;115
AB1019;R$ 3,00;Guarulhos;09/09/2017;137
AB1015;R$ 1,00;Curitiba;09/09/2017;743
AB1009;R$ 3,00;Guarulhos;09/09/2017;98
AB1004;R$ 1,00;Niterói;09/09/2017;258
AB1003;R$ 2,00;Niterói;09/09/2017;464
AB1015;R$ 1,00;Goiânia;09/09/2017;815
AB1003;R$ 3,00;Nova Iguaço;09/09/2017;647
AB1023;R$ 3,00;Salvador;09/09/2017;761
AB1021;R$ 3,00;São Paulo;09/09/2017;111
AB1013;R$ 5,00;Curitiba;09/09/2017;412
AB1007;R$ 5,00;Belo Horizonte;09/09/2017;18
AB1009;R$ 4,00;Recife;09/09/2017;373
AB1007;R$ 1,00;Salvador;09/09/2017;247
AB1020;R$ 1,00;Salvador;09/09/2017;448
AB1007;R$ 4,00;Belo Horizonte;09/09/2017;58
AB1002;R$ 4,00;Guarulhos;09/09/2017;184
AB1011;R$ 4,00;Salvador;09/09/2017;198
AB1009;R$ 1,00;Guarulhos;09/09/2017;175
AB1014;R$ 5,00;Porto Alegre;09/09/2017;754
AB1006;R$ 3,00;Guarulhos;09/09/2017;306
AB1009;R$ 3,00;Salvador;10/09/2017;237
AB1010;R$ 3,00;Belo Horizonte;10/09/2017;21
AB1013;R$ 2,00;Curitiba;10/09/2017;803
AB1021;R$ 3,00;Salvador;10/09/2017;16
AB1014;R$ 4,00;Goiânia;10/09/2017;317
AB1016;R$ 1,00;Guarulhos;10/09/2017;62
AB1005;R$ 5,00;Goiânia;10/09/2017;177
AB1001;R$ 4,00;Niterói;10/09/2017;546
AB1021;R$ 5,00;Campinas;10/09/2017;607
AB1012;R$ 5,00;Recife;10/09/2017;494
AB1014;R$ 5,00;Salvador;10/09/2017;583
AB1007;R$ 5,00;São Paulo;10/09/2017;446
AB1012;R$ 5,00;Guarulhos;10/09/2017;341
AB1003;R$ 2,00;Porto Alegre;10/09/2017;305
AB1008;R$ 1,00;Goiânia;10/09/2017;512
AB1007;R$ 1,00;Rio de Janeiro;10/09/2017;462
AB1016;R$ 1,00;Salvador;10/09/2017;534
AB1023;R$ 3,00;Recife;10/09/2017;32
AB1006;R$ 1,00;Rio de Janeiro;10/09/2017;492
AB1015;R$ 4,00;Campinas;10/09/2017;656
AB1017;R$ 1,00;Rio de Janeiro;10/09/2017;362
AB1004;R$ 5,00;Porto Alegre;10/09/2017;522
AB1024;R$ 1,00;Curitiba;10/09/2017;338
AB1006;R$ 3,00;Campinas;10/09/2017;447
AB1020;R$ 4,00;Fortaleza;10/09/2017;157
AB1017;R$ 3,00;Salvador;11/09/2017;216
AB1012;R$ 5,00;Guarulhos;11/09/2017;548
AB1009;R$ 5,00;Fortaleza;11/09/2017;740
AB1022;R$ 3,00;Recife;11/09/2017;376
AB1016;R$ 1,00;Curitiba;11/09/2017;619
AB1023;R$ 3,00;Curitiba;11/09/2017;394
AB1022;R$ 3,00;Curitiba;11/09/2017;533
AB1002;R$ 3,00;Recife;11/09/2017;219
AB1003;R$ 1,00;Salvador;11/09/2017;16
AB1002;R$ 3,00;Curitiba;11/09/2017;419
AB1016;R$ 3,00;Belo Horizonte;11/09/2017;421
AB1022;R$ 1,00;Salvador;11/09/2017;775
AB1005;R$ 5,00;Nova Iguaço;11/09/2017;149
AB1024;R$ 2,00;Recife;11/09/2017;219
AB1013;R$ 1,00;Porto Alegre;11/09/2017;353
AB1007;R$ 2,00;Niterói;11/09/2017;94
AB1012;R$ 4,00;Salvador;11/09/2017;752
AB1020;R$ 4,00;Porto Alegre;11/09/2017;816
AB1014;R$ 1,00;Goiânia;11/09/2017;435
AB1006;R$ 2,00;Niterói;11/09/2017;632
AB1019;R$ 4,00;Fortaleza;11/09/2017;279
AB1006;R$ 4,00;Salvador;11/09/2017;692
AB1011;R$ 3,00;Recife;11/09/2017;27
AB1020;R$ 3,00;Rio de Janeiro;11/09/2017;573
AB1004;R$ 3,00;Fortaleza;11/09/2017;609
AB1011;R$ 2,00;Porto Alegre;12/09/2017;522
AB1007;R$ 3,00;São Paulo;12/09/2017;446
AB1022;R$ 4,00;Nova Iguaço;12/09/2017;223
AB1003;R$ 5,00;Belo Horizonte;12/09/2017;542
AB1012;R$ 1,00;Campinas;12/09/2017;709
AB1008;R$ 5,00;Niterói;12/09/2017;523
AB1013;R$ 3,00;Guarulhos;12/09/2017;399
AB1010;R$ 5,00;Recife;12/09/2017;27
AB1002;R$ 5,00;Salvador;12/09/2017;769
AB1008;R$ 5,00;Curitiba;12/09/2017;789
AB1002;R$ 4,00;Belo Horizonte;12/09/2017;23
AB1008;R$ 5,00;São Paulo;12/09/2017;50
AB1004;R$ 2,00;Guarulhos;12/09/2017;440
AB1019;R$ 2,00;Porto Alegre;12/09/2017;253
AB1020;R$ 1,00;Belo Horizonte;12/09/2017;295
AB1013;R$ 4,00;Rio de Janeiro;12/09/2017;194
AB1013;R$ 2,00;Fortaleza;12/09/2017;113
AB1002;R$ 2,00;Fortaleza;12/09/2017;553
AB1009;R$ 1,00;Goiânia;12/09/2017;387
AB1005;R$ 3,00;Porto Alegre;13/09/2017;181
AB1014;R$ 5,00;Rio de Janeiro;13/09/2017;573
AB1020;R$ 2,00;Guarulhos;13/09/2017;561
AB1015;R$ 3,00;Belo Horizonte;13/09/2017;154
AB1006;R$ 3,00;Porto Alegre;13/09/2017;6
AB1011;R$ 4,00;São Paulo;13/09/2017;312
AB1016;R$ 3,00;Campinas;13/09/2017;640
AB1018;R$ 4,00;Nova Iguaço;13/09/2017;355
AB1021;R$ 5,00;Nova Iguaço;13/09/2017;14
AB1021;R$ 2,00;Porto Alegre;13/09/2017;416
AB1007;R$ 5,00;Niterói;13/09/2017;798
AB1015;R$ 5,00;Rio de Janeiro;13/09/2017;788
AB1019;R$ 2,00;Fortaleza;13/09/2017;504
AB1023;R$ 3,00;Porto Alegre;13/09/2017;642
AB1007;R$ 5,00;Niterói;13/09/2017;584
AB1012;R$ 3,00;São Paulo;13/09/2017;797
AB1021;R$ 4,00;Porto Alegre;13/09/2017;203
AB1003;R$ 4,00;Campinas;13/09/2017;618
AB1015;R$ 5,00;São Paulo;13/09/2017;320
AB1020;R$ 5,00;Niterói;13/09/2017;35
AB1007;R$ 5,00;Curitiba;13/09/2017;774
AB1001;R$ 2,00;Salvador;13/09/2017;551
AB1009;R$ 4,00;Niterói;13/09/2017;71
AB1009;R$ 4,00;Fortaleza;13/09/2017;87
AB1007;R$ 3,00;Guarulhos;13/09/2017;536
AB1009;R$ 1,00;Rio de Janeiro;13/09/2017;331
AB1002;R$ 1,00;Salvador;13/09/2017;54
AB1005;R$ 3,00;Guarulhos;13/09/2017;48
AB1006;R$ 5,00;Belo Horizonte;13/09/2017;186
AB1023;R$ 2,00;Fortaleza;14/09/2017;363
AB1019;R$ 1,00;Guarulhos;14/09/2017;348
AB1018;R$ 2,00;Fortaleza;14/09/2017;480
AB1004;R$ 3,00;Curitiba;14/09/2017;419
AB1021;R$ 5,00;Salvador;14/09/2017;787
AB1020;R$ 1,00;Salvador;14/09/2017;245
AB1021;R$ 4,00;Rio de Janeiro;14/09/2017;213
AB1014;R$ 2,00;Belo Horizonte;14/09/2017;357
AB1017;R$ 2,00;Belo Horizonte;14/09/2017;626
AB1010;R$ 4,00;Recife;14/09/2017;27
AB1018;R$ 5,00;Campinas;14/09/2017;766
AB1008;R$ 4,00;Porto Alegre;14/09/2017;644
AB1016;R$ 3,00;Porto Alegre;14/09/2017;266
AB1024;R$ 2,00;Guarulhos;14/09/2017;67
AB1024;R$ 1,00;Niterói;14/09/2017;658
AB1005;R$ 1,00;Guarulhos;14/09/2017;596
AB1016;R$ 4,00;Campinas;14/09/2017;332
AB1021;R$ 4,00;Porto Alegre;14/09/2017;588
AB1022;R$ 3,00;Guarulhos;14/09/2017;48
AB1011;R$ 5,00;Rio de Janeiro;14/09/2017;44
AB1021;R$ 5,00;São Paulo;14/09/2017;57
AB1007;R$ 3,00;Porto Alegre;14/09/2017;453
AB1012;R$ 3,00;Guarulhos;14/09/2017;433
AB1003;R$ 3,00;Recife;14/09/2017;70
AB1002;R$ 3,00;Nova Iguaço;14/09/2017;574
AB1020;R$ 5,00;Nova Iguaço;14/09/2017;655
AB1001;R$ 4,00;Campinas;14/09/2017;332
AB1002;R$ 5,00;Guarulhos;15/09/2017;249
AB1005;R$ 3,00;São Paulo;15/09/2017;446
AB1009;R$ 2,00;Fortaleza;15/09/2017;719
AB1011;R$ 1,00;Niterói;15/09/2017;546
AB1003;R$ 2,00;Curitiba;15/09/2017;699
AB1020;R$ 5,00;Porto Alegre;15/09/2017;586
AB1022;R$ 5,00;Campinas;15/09/2017;563
AB1013;R$ 2,00;Curitiba;15/09/2017;803
AB1022;R$ 4,00;Rio de Janeiro;15/09/2017;331
AB1004;R$ 5,00;Fortaleza;15/09/2017;468
AB1003;R$ 4,00;Rio de Janeiro;15/09/2017;492
AB1014;R$ 2,00;Curitiba;15/09/2017;394
AB1003;R$ 2,00;Rio de Janeiro;15/09/2017;407
AB1009;R$ 4,00;Rio de Janeiro;15/09/2017;148
AB1017;R$ 3,00;Guarulhos;15/09/2017;214
AB1002;R$ 4,00;Porto Alegre;15/09/2017;746
AB1009;R$ 2,00;Rio de Janeiro;15/09/2017;326
AB1022;R$ 2,00;Campinas;15/09/2017;431
AB1019;R$ 1,00;Campinas;15/09/2017;793
AB1018;R$ 1,00;Fortaleza;15/09/2017;781
AB1006;R$ 2,00;Recife;15/09/2017;676
AB1009;R$ 1,00;Guarulhos;15/09/2017;62
AB1023;R$ 1,00;Campinas;15/09/2017;659
AB1021;R$ 2,00;Porto Alegre;15/09/2017;12
AB1014;R$ 5,00;Curitiba;15/09/2017;240
AB1016;R$ 3,00;Rio de Janeiro;15/09/2017;3
AB1018;R$ 3,00;Recife;15/09/2017;106
AB1008;R$ 5,00;Campinas;15/09/2017;678
AB1018;R$ 5,00;Guarulhos;16/09/2017;311
AB1020;R$ 1,00;Recife;16/09/2017;459
AB1014;R$ 3,00;Rio de Janeiro;16/09/2017;462
AB1011;R$ 5,00;Goiânia;16/09/2017;351
AB1002;R$ 2,00;Guarulhos;16/09/2017;306
AB1024;R$ 5,00;Campinas;16/09/2017;511
AB1008;R$ 3,00;Campinas;16/09/2017;36
AB1022;R$ 4,00;Porto Alegre;16/09/2017;522
AB1006;R$ 3,00;Salvador;16/09/2017;769
AB1015;R$ 4,00;Nova Iguaço;16/09/2017;13
AB1016;R$ 2,00;São Paulo;16/09/2017;400
AB1008;R$ 2,00;São Paulo;16/09/2017;400
AB1018;R$ 3,00;Belo Horizonte;16/09/2017;186
AB1008;R$ 1,00;Rio de Janeiro;16/09/2017;44
AB1024;R$ 2,00;Belo Horizonte;16/09/2017;357
AB1014;R$ 5,00;Niterói;16/09/2017;236
AB1005;R$ 1,00;Curitiba;16/09/2017;619
AB1013;R$ 1,00;Rio de Janeiro;16/09/2017;462
AB1012;R$ 1,00;Salvador;16/09/2017;109
AB1022;R$ 2,00;Guarulhos;16/09/2017;501
AB1007;R$ 2,00;Guarulhos;16/09/2017;393
AB1009;R$ 4,00;Campinas;16/09/2017;300
AB1012;R$ 3,00;Porto Alegre;16/09/2017;644
AB1008;R$ 3,00;Nova Iguaço;16/09/2017;324
AB1015;R$ 5,00;Curitiba;16/09/2017;743
AB1011;R$ 5,00;Guarulhos;16/09/2017;179
AB1024;R$ 3,00;Goiânia;16/09/2017;679
AB1004;R$ 4,00;São Paulo;16/09/2017;424
AB1016;R$ 3,00;Guarulhos;16/09/2017;187
AB1020;R$ 5,00;Curitiba;16/09/2017;743
AB1001;R$ 5,00;Porto Alegre;16/09/2017;669
AB1015;R$ 4,00;Goiânia;16/09/2017;438
AB1017;R$ 5,00;Belo Horizonte;16/09/2017;379
AB1008;R$ 2,00;Porto Alegre;16/09/2017;218
AB1001;R$ 2,00;Fortaleza;16/09/2017;91
AB1007;R$ 2,00;Campinas;16/09/2017;678
AB1012;R$ 1,00;Niterói;16/09/2017;146
AB1018;R$ 2,00;Fortaleza;16/09/2017;215
AB1023;R$ 4,00;São Paulo;16/09/2017;104
AB1012;R$ 4,00;Salvador;16/09/2017;787
AB1005;R$ 4,00;Belo Horizonte;16/09/2017;357
AB1017;R$ 5,00;Guarulhos;16/09/2017;538
AB1009;R$ 1,00;Porto Alegre;16/09/2017;371
AB1009;R$ 2,00;Fortaleza;17/09/2017;113
AB1005;R$ 5,00;Guarulhos;17/09/2017;167
AB1024;R$ 4,00;São Paulo;17/09/2017;773
AB1005;R$ 4,00;Curitiba;17/09/2017;95
AB1003;R$ 3,00;Salvador;17/09/2017;109
AB1009;R$ 5,00;Nova Iguaço;17/09/2017;402
AB1022;R$ 4,00;Campinas;17/09/2017;635
AB1006;R$ 3,00;Guarulhos;17/09/2017;211
AB1005;R$ 1,00;Curitiba;17/09/2017;715
AB1003;R$ 1,00;Belo Horizonte;17/09/2017;379
AB1011;R$ 5,00;Nova Iguaço;17/09/2017;231
AB1015;R$ 3,00;Belo Horizonte;17/09/2017;18
AB1013;R$ 1,00;São Paulo;17/09/2017;665
AB1006;R$ 1,00;Curitiba;17/09/2017;758
AB1020;R$ 3,00;Recife;17/09/2017;595
AB1018;R$ 3,00;Goiânia;17/09/2017;65
AB1003;R$ 2,00;Guarulhos;17/09/2017;206
AB1015;R$ 2,00;Porto Alegre;17/09/2017;474
AB1018;R$ 2,00;Goiânia;17/09/2017;116
AB1017;R$ 3,00;Curitiba;17/09/2017;699
AB1015;R$ 5,00;Guarulhos;17/09/2017;587
AB1012;R$ 1,00;Porto Alegre;17/09/2017;811
AB1007;R$ 3,00;Rio de Janeiro;18/09/2017;259
AB1022;R$ 2,00;Fortaleza;18/09/2017;781
AB1016;R$ 3,00;Fortaleza;18/09/2017;657
AB1012;R$ 4,00;Campinas;18/09/2017;607
AB1021;R$ 3,00;Guarulhos;18/09/2017;302
AB1023;R$ 3,00;São Paulo;18/09/2017;608
AB1007;R$ 4,00;Guarulhos;18/09/2017;175
AB1008;R$ 3,00;Niterói;18/09/2017;401
AB1022;R$ 3,00;Salvador;18/09/2017;275
AB1012;R$ 3,00;Nova Iguaço;18/09/2017;717
AB1004;R$ 4,00;São Paulo;18/09/2017;310
AB1015;R$ 2,00;Goiânia;18/09/2017;387
AB1024;R$ 5,00;Recife;18/09/2017;335
AB1020;R$ 3,00;Salvador;18/09/2017;100
AB1010;R$ 3,00;São Paulo;18/09/2017;261
AB1013;R$ 1,00;São Paulo;18/09/2017;312
AB1012;R$ 1,00;Niterói;18/09/2017;276
AB1023;R$ 2,00;Salvador;18/09/2017;237
AB1023;R$ 2,00;São Paulo;18/09/2017;202
AB1002;R$ 3,00;Porto Alegre;18/09/2017;733
AB1005;R$ 5,00;Salvador;18/09/2017;559
AB1004;R$ 4,00;Curitiba;18/09/2017;751
AB1005;R$ 4,00;Rio de Janeiro;18/09/2017;749
AB1015;R$ 5,00;São Paulo;18/09/2017;748
AB1023;R$ 2,00;Curitiba;19/09/2017;419
AB1018;R$ 2,00;Guarulhos;19/09/2017;241
AB1011;R$ 1,00;Recife;19/09/2017;449
AB1003;R$ 5,00;Guarulhos;19/09/2017;311
AB1008;R$ 4,00;Recife;19/09/2017;566
AB1021;R$ 5,00;Porto Alegre;19/09/2017;386
AB1021;R$ 4,00;Goiânia;19/09/2017;103
AB1011;R$ 3,00;Belo Horizonte;19/09/2017;666
AB1020;R$ 2,00;Rio de Janeiro;19/09/2017;248
AB1019;R$ 5,00;Recife;19/09/2017;32
AB1009;R$ 1,00;Niterói;19/09/2017;658
AB1009;R$ 5,00;Recife;19/09/2017;304
AB1003;R$ 1,00;Niterói;19/09/2017;46
AB1005;R$ 3,00;Salvador;19/09/2017;275
AB1009;R$ 5,00;São Paulo;19/09/2017;541
AB1012;R$ 2,00;Belo Horizonte;19/09/2017;154
AB1016;R$ 5,00;Belo Horizonte;19/09/2017;415
AB1005;R$ 1,00;Curitiba;19/09/2017;210
AB1008;R$ 3,00;São Paulo;19/09/2017;224
AB1007;R$ 4,00;Rio de Janeiro;19/09/2017;362
AB1013;R$ 3,00;Recife;19/09/2017;513
AB1016;R$ 4,00;Salvador;19/09/2017;232
AB1017;R$ 3,00;Fortaleza;19/09/2017;740
AB1003;R$ 1,00;Niterói;19/09/2017;654
AB1024;R$ 4,00;Guarulhos;19/09/2017;212
AB1007;R$ 2,00;Porto Alegre;19/09/2017;515
AB1009;R$ 5,00;Campinas;19/09/2017;485
AB1018;R$ 3,00;Belo Horizonte;20/09/2017;520
AB1024;R$ 3,00;Fortaleza;20/09/2017;130
AB1001;R$ 1,00;Belo Horizonte;20/09/2017;18
AB1009;R$ 5,00;Recife;20/09/2017;633
AB1016;R$ 1,00;São Paulo;20/09/2017;541
AB1023;R$ 2,00;Recife;20/09/2017;768
AB1010;R$ 5,00;Belo Horizonte;20/09/2017;651
AB1007;R$ 5,00;Niterói;20/09/2017;767
AB1003;R$ 1,00;Salvador;20/09/2017;787
AB1004;R$ 5,00;Guarulhos;20/09/2017;536
AB1020;R$ 1,00;Recife;20/09/2017;304
AB1008;R$ 3,00;Recife;20/09/2017;513
AB1016;R$ 3,00;Curitiba;20/09/2017;493
AB1022;R$ 5,00;Curitiba;20/09/2017;643
AB1024;R$ 3,00;Belo Horizonte;20/09/2017;23
AB1017;R$ 3,00;Curitiba;20/09/2017;1
AB1018;R$ 4,00;Recife;20/09/2017;805
AB1011;R$ 2,00;São Paulo;20/09/2017;446
AB1010;R$ 3,00;Recife;20/09/2017;219
AB1003;R$ 3,00;Porto Alegre;20/09/2017;444
AB1023;R$ 4,00;Fortaleza;20/09/2017;458
AB1018;R$ 5,00;Fortaleza;20/09/2017;130
AB1018;R$ 5,00;São Paulo;20/09/2017;450
AB1002;R$ 3,00;Curitiba;20/09/2017;560
AB1001;R$ 2,00;Curitiba;20/09/2017;412
AB1022;R$ 3,00;Nova Iguaço;20/09/2017;627
AB1004;R$ 2,00;Rio de Janeiro;20/09/2017;749
AB1018;R$ 1,00;São Paulo;20/09/2017;728
AB1018;R$ 5,00;Fortaleza;20/09/2017;796
AB1016;R$ 3,00;Belo Horizonte;20/09/2017;154
AB1007;R$ 1,00;Goiânia;20/09/2017;815
AB1023;R$ 1,00;Guarulhos;20/09/2017;564
AB1007;R$ 5,00;São Paulo;20/09/2017;320
AB1013;R$ 3,00;Fortaleza;20/09/2017;697
AB1016;R$ 4,00;São Paulo;20/09/2017;408
AB1012;R$ 1,00;Nova Iguaço;20/09/2017;282
AB1018;R$ 1,00;Porto Alegre;20/09/2017;266
AB1007;R$ 2,00;Guarulhos;20/09/2017;467
AB1001;R$ 5,00;São Paulo;21/09/2017;541
AB1002;R$ 4,00;Porto Alegre;21/09/2017;361
AB1018;R$ 5,00;Goiânia;21/09/2017;562
AB1001;R$ 3,00;Niterói;21/09/2017;654
AB1003;R$ 1,00;Salvador;21/09/2017;765
AB1005;R$ 3,00;Niterói;21/09/2017;258
AB1006;R$ 4,00;Goiânia;21/09/2017;8
AB1021;R$ 5,00;Recife;21/09/2017;244
AB1014;R$ 5,00;Niterói;21/09/2017;176
AB1005;R$ 2,00;Fortaleza;21/09/2017;507
AB1015;R$ 3,00;Curitiba;21/09/2017;85
AB1013;R$ 2,00;Curitiba;21/09/2017;240
AB1010;R$ 2,00;Rio de Janeiro;21/09/2017;107
AB1021;R$ 5,00;São Paulo;21/09/2017;235
AB1020;R$ 5,00;Campinas;21/09/2017;86
AB1001;R$ 4,00;Rio de Janeiro;21/09/2017;407
AB1009;R$ 4,00;Fortaleza;21/09/2017;553
AB1011;R$ 3,00;Goiânia;21/09/2017;723
AB1006;R$ 2,00;Salvador;21/09/2017;90
AB1014;R$ 1,00;Fortaleza;21/09/2017;703
AB1012;R$ 3,00;Rio de Janeiro;21/09/2017;652
AB1022;R$ 2,00;Recife;21/09/2017;32
AB1016;R$ 4,00;Niterói;21/09/2017;381
