COD,Valor Pedido,Cidade,Data da Venda,COD Cliente
AB1007,5.0,Rio de Janeiro,2017-05-09,325
AB1004,2.0,Guarulhos,2017-05-09,496
AB1008,3.0,Salvador,2017-05-09,761
AB1012,5.0,Rio de Janeiro,2017-05-09,462
AB1012,2.0,Guarulhos,2017-05-09,327
AB1006,2.0,Porto Alegre,2017-05-09,436
AB1023,3.0,Belo Horizonte,2017-05-09,441
AB1008,3.0,Goiânia,2017-05-09,103
AB1023,5.0,Goiânia,2017-05-09,682
AB1009,1.0,Fortaleza,2017-05-09,480
AB1007,4.0,Fortaleza,2017-05-09,255
AB1004,2.0,Guarulhos,2017-05-09,341
AB1004,2.0,Fortaleza,2017-05-09,286
AB1012,5.0,Fortaleza,2017-05-09,288
AB1005,4.0,Niterói,2017-05-09,654
AB1008,5.0,Curitiba,2017-05-09,217
AB1011,3.0,Fortaleza,2017-05-09,621
AB1004,4.0,Nova Iguaço,2017-05-09,717
AB1020,5.0,São Paulo,2017-05-09,446
AB1014,5.0,Campinas,2017-05-09,208
AB1009,4.0,Recife,2017-05-10,373
AB1020,5.0,Salvador,2017-05-10,800
AB1001,2.0,Guarulhos,2017-05-10,75
AB1017,2.0,Recife,2017-05-10,244
AB1011,4.0,Campinas,2017-05-10,639
AB1001,5.0,Guarulhos,2017-05-10,479
AB1016,4.0,Rio de Janeiro,2017-05-10,125
AB1007,1.0,Salvador,2017-05-10,583
AB1008,2.0,Niterói,2017-05-10,40
AB1012,2.0,Curitiba,2017-05-10,210
AB1008,5.0,Fortaleza,2017-05-10,504
AB1015,2.0,Fortaleza,2017-05-10,519
AB1014,2.0,Salvador,2017-05-10,790
AB1023,3.0,Recife,2017-05-10,70
AB1024,5.0,Salvador,2017-05-10,790
AB1023,2.0,Nova Iguaço,2017-05-10,14
AB1013,1.0,Niterói,2017-05-10,767
AB1020,3.0,Salvador,2017-05-10,712
AB1015,4.0,Porto Alegre,2017-05-10,360
AB1017,2.0,Goiânia,2017-05-10,759
AB1007,1.0,Salvador,2017-05-10,594
AB1024,3.0,Goiânia,2017-05-10,466
AB1001,4.0,Campinas,2017-05-10,659
AB1017,4.0,São Paulo,2017-05-10,650
AB1021,4.0,Belo Horizonte,2017-05-10,80
AB1014,4.0,Niterói,2017-05-10,350
AB1016,3.0,Goiânia,2017-05-10,173
AB1006,5.0,Fortaleza,2017-05-10,113
AB1013,2.0,São Paulo,2017-05-10,145
AB1015,4.0,Campinas,2017-05-10,766
AB1009,2.0,Guarulhos,2017-05-10,457
AB1013,3.0,Salvador,2017-05-10,216
AB1001,2.0,Porto Alegre,2017-05-10,644
AB1008,2.0,Salvador,2017-05-11,54
AB1007,3.0,Nova Iguaço,2017-05-11,791
AB1002,3.0,Salvador,2017-05-11,437
AB1019,2.0,Guarulhos,2017-05-11,294
AB1021,5.0,Fortaleza,2017-05-11,269
AB1019,2.0,Guarulhos,2017-05-11,41
AB1022,3.0,Niterói,2017-05-11,710
AB1014,1.0,Curitiba,2017-05-11,1
AB1015,1.0,Belo Horizonte,2017-05-11,666
AB1009,3.0,Campinas,2017-05-11,505
AB1024,5.0,Guarulhos,2017-05-11,175
AB1001,3.0,Salvador,2017-05-11,544
AB1017,2.0,Recife,2017-05-11,169
AB1024,3.0,Curitiba,2017-05-11,812
AB1013,3.0,Rio de Janeiro,2017-05-11,284
AB1002,5.0,São Paulo,2017-05-11,429
AB1017,3.0,Porto Alegre,2017-05-11,606
AB1003,3.0,Salvador,2017-05-11,16
AB1010,5.0,Guarulhos,2017-05-11,356
AB1007,1.0,Rio de Janeiro,2017-05-11,11
AB1007,1.0,Goiânia,2017-05-11,414
AB1008,4.0,Belo Horizonte,2017-05-11,397
AB1010,2.0,Goiânia,2017-05-12,463
AB1008,2.0,Salvador,2017-05-12,16
AB1018,4.0,Guarulhos,2017-05-12,287
AB1023,2.0,Rio de Janeiro,2017-05-12,377
AB1013,2.0,Guarulhos,2017-05-12,348
AB1016,1.0,Guarulhos,2017-05-12,596
AB1004,2.0,Campinas,2017-05-12,201
AB1020,1.0,Nova Iguaço,2017-05-12,460
AB1015,2.0,Campinas,2017-05-12,663
AB1013,3.0,Recife,2017-05-12,32
AB1017,5.0,Nova Iguaço,2017-05-12,701
AB1014,5.0,Niterói,2017-05-12,42
AB1007,3.0,Porto Alegre,2017-05-12,181
AB1018,2.0,Campinas,2017-05-12,663
AB1009,5.0,Rio de Janeiro,2017-05-12,148
AB1020,3.0,Rio de Janeiro,2017-05-12,625
AB1003,1.0,Campinas,2017-05-12,640
AB1017,5.0,Rio de Janeiro,2017-05-12,694
AB1021,1.0,Salvador,2017-05-12,646
AB1021,5.0,Recife,2017-05-12,321
AB1014,2.0,Goiânia,2017-05-12,674
AB1022,2.0,Rio de Janeiro,2017-05-12,92
AB1004,2.0,São Paulo,2017-05-12,389
AB1010,3.0,Curitiba,2017-05-12,751
AB1007,5.0,São Paulo,2017-05-12,650
AB1007,3.0,Guarulhos,2017-05-12,392
AB1003,1.0,Guarulhos,2017-05-12,242
AB1023,1.0,Recife,2017-05-12,820
AB1020,2.0,Niterói,2017-05-12,632
AB1010,2.0,Recife,2017-05-12,297
AB1005,2.0,Salvador,2017-05-13,559
AB1015,3.0,Recife,2017-05-13,244
AB1023,4.0,Campinas,2017-05-13,150
AB1004,1.0,Nova Iguaço,2017-05-13,791
AB1014,3.0,Nova Iguaço,2017-05-13,649
AB1022,1.0,Curitiba,2017-05-13,178
AB1019,4.0,Belo Horizonte,2017-05-13,581
AB1013,2.0,Guarulhos,2017-05-13,410
AB1017,3.0,Guarulhos,2017-05-13,290
AB1013,4.0,Porto Alegre,2017-05-13,132
AB1003,1.0,Curitiba,2017-05-13,271
AB1015,1.0,Rio de Janeiro,2017-05-13,125
AB1013,3.0,Nova Iguaço,2017-05-13,330
AB1024,4.0,Salvador,2017-05-13,775
AB1023,4.0,Porto Alegre,2017-05-13,375
AB1009,3.0,Nova Iguaço,2017-05-13,681
AB1001,3.0,Niterói,2017-05-13,40
AB1021,2.0,Salvador,2017-05-13,448
AB1019,1.0,Recife,2017-05-13,820
AB1007,2.0,Curitiba,2017-05-13,63
AB1019,5.0,Curitiba,2017-05-13,66
AB1006,2.0,São Paulo,2017-05-13,776
AB1023,1.0,Guarulhos,2017-05-13,410
AB1002,3.0,Guarulhos,2017-05-13,341
AB1010,1.0,Guarulhos,2017-05-13,187
AB1012,1.0,Fortaleza,2017-05-14,133
AB1015,4.0,Belo Horizonte,2017-05-14,251
AB1017,5.0,Belo Horizonte,2017-05-14,550
AB1009,1.0,Guarulhos,2017-05-14,241
AB1021,4.0,Niterói,2017-05-14,258
AB1008,5.0,Fortaleza,2017-05-14,580
AB1018,3.0,Recife,2017-05-14,335
AB1022,5.0,Porto Alegre,2017-05-14,253
AB1022,4.0,Nova Iguaço,2017-05-14,420
AB1001,4.0,Niterói,2017-05-14,756
AB1017,1.0,Recife,2017-05-14,729
AB1004,2.0,Belo Horizonte,2017-05-14,418
AB1004,5.0,Curitiba,2017-05-14,412
AB1001,2.0,Recife,2017-05-14,595
AB1018,4.0,Fortaleza,2017-05-14,519
AB1015,2.0,Rio de Janeiro,2017-05-14,771
AB1024,3.0,Belo Horizonte,2017-05-14,626
AB1012,3.0,Campinas,2017-05-15,521
AB1007,2.0,Fortaleza,2017-05-15,215
AB1022,4.0,Salvador,2017-05-15,792
AB1016,4.0,Goiânia,2017-05-15,532
AB1022,1.0,Belo Horizonte,2017-05-15,385
AB1024,5.0,Guarulhos,2017-05-15,356
AB1001,2.0,Rio de Janeiro,2017-05-15,148
AB1005,5.0,Guarulhos,2017-05-15,48
AB1002,4.0,Porto Alegre,2017-05-15,64
AB1001,5.0,Belo Horizonte,2017-05-15,383
AB1018,4.0,Rio de Janeiro,2017-05-15,92
AB1020,1.0,Niterói,2017-05-15,654
AB1016,4.0,Rio de Janeiro,2017-05-15,107
AB1007,3.0,Fortaleza,2017-05-15,480
AB1001,4.0,São Paulo,2017-05-15,773
AB1016,5.0,Nova Iguaço,2017-05-15,25
AB1023,1.0,São Paulo,2017-05-15,55
AB1017,4.0,Belo Horizonte,2017-05-15,186
AB1014,1.0,São Paulo,2017-05-15,429
AB1012,3.0,Curitiba,2017-05-15,61
AB1015,4.0,Niterói,2017-05-15,495
AB1017,3.0,Recife,2017-05-15,268
AB1001,3.0,Belo Horizonte,2017-05-16,786
AB1016,3.0,Guarulhos,2017-05-16,175
AB1014,5.0,Niterói,2017-05-16,546
AB1020,1.0,Rio de Janeiro,2017-05-16,125
AB1020,5.0,Niterói,2017-05-16,809
AB1017,2.0,Guarulhos,2017-05-16,47
AB1008,5.0,Belo Horizonte,2017-05-16,123
AB1014,3.0,São Paulo,2017-05-16,406
AB1016,3.0,Fortaleza,2017-05-16,818
AB1009,4.0,Porto Alegre,2017-05-16,305
AB1010,2.0,Niterói,2017-05-16,350
AB1021,2.0,Rio de Janeiro,2017-05-16,92
AB1021,1.0,Guarulhos,2017-05-16,339
AB1022,3.0,Curitiba,2017-05-16,789
AB1019,4.0,Porto Alegre,2017-05-16,746
AB1020,1.0,Rio de Janeiro,2017-05-16,744
AB1012,4.0,Salvador,2017-05-16,170
AB1009,1.0,São Paulo,2017-05-16,319
AB1008,3.0,Curitiba,2017-05-16,535
AB1014,5.0,Guarulhos,2017-05-16,318
AB1012,2.0,Rio de Janeiro,2017-05-16,148
AB1016,5.0,Goiânia,2017-05-16,349
AB1017,2.0,Guarulhos,2017-05-16,344
AB1009,5.0,Curitiba,2017-05-16,533
AB1004,2.0,Guarulhos,2017-05-16,175
AB1024,4.0,Fortaleza,2017-05-16,468
AB1022,1.0,Guarulhos,2017-05-16,211
AB1006,3.0,Recife,2017-05-16,227
AB1012,1.0,Belo Horizonte,2017-05-16,379
AB1005,4.0,Curitiba,2017-05-16,493
AB1002,2.0,Guarulhos,2017-05-17,62
AB1013,1.0,Guarulhos,2017-05-17,206
AB1001,3.0,Guarulhos,2017-05-17,272
AB1004,2.0,Niterói,2017-05-17,258
AB1017,1.0,Nova Iguaço,2017-05-17,711
AB1008,3.0,Niterói,2017-05-17,584
AB1013,4.0,Fortaleza,2017-05-17,458
AB1003,4.0,Guarulhos,2017-05-17,56
AB1009,2.0,Fortaleza,2017-05-17,163
AB1010,1.0,Salvador,2017-05-17,594
AB1018,5.0,Rio de Janeiro,2017-05-17,694
AB1023,3.0,Belo Horizonte,2017-05-17,430
AB1008,4.0,Guarulhos,2017-05-17,256
AB1011,3.0,Rio de Janeiro,2017-05-17,11
AB1010,3.0,Guarulhos,2017-05-17,339
AB1005,5.0,Porto Alegre,2017-05-17,267
AB1013,2.0,Belo Horizonte,2017-05-17,409
AB1009,3.0,Campinas,2017-05-17,422
AB1024,2.0,Goiânia,2017-05-17,188
AB1001,5.0,Curitiba,2017-05-17,367
AB1008,3.0,Salvador,2017-05-17,264
AB1021,3.0,Goiânia,2017-05-17,162
AB1012,5.0,Salvador,2017-05-17,264
AB1023,1.0,Campinas,2017-05-17,395
AB1019,1.0,Nova Iguaço,2017-05-17,691
AB1024,2.0,Rio de Janeiro,2017-05-18,462
AB1015,2.0,Guarulhos,2017-05-18,417
AB1018,4.0,Fortaleza,2017-05-18,687
AB1013,1.0,Porto Alegre,2017-05-18,266
AB1010,4.0,Porto Alegre,2017-05-18,795
AB1004,5.0,Fortaleza,2017-05-18,580
AB1006,3.0,Guarulhos,2017-05-18,205
AB1005,3.0,São Paulo,2017-05-18,79
AB1016,1.0,Curitiba,2017-05-18,367
AB1019,3.0,Goiânia,2017-05-18,636
AB1009,5.0,Belo Horizonte,2017-05-18,651
AB1019,5.0,Rio de Janeiro,2017-05-18,571
AB1024,5.0,São Paulo,2017-05-18,145
AB1001,3.0,Campinas,2017-05-18,670
AB1012,5.0,Porto Alegre,2017-05-18,816
AB1004,3.0,Campinas,2017-05-18,722
AB1010,1.0,Campinas,2017-05-18,635
AB1011,4.0,Guarulhos,2017-05-18,630
AB1009,5.0,Niterói,2017-05-18,258
AB1017,5.0,Goiânia,2017-05-18,65
AB1023,3.0,Curitiba,2017-05-18,803
AB1024,2.0,Nova Iguaço,2017-05-18,455
AB1019,1.0,São Paulo,2017-05-18,105
AB1022,3.0,Fortaleza,2017-05-19,363
AB1013,5.0,Campinas,2017-05-19,510
AB1020,1.0,Guarulhos,2017-05-19,290
AB1024,3.0,Campinas,2017-05-19,120
AB1006,5.0,Rio de Janeiro,2017-05-19,213
AB1015,3.0,Campinas,2017-05-19,262
AB1023,1.0,Belo Horizonte,2017-05-19,415
AB1023,1.0,Porto Alegre,2017-05-19,746
AB1011,2.0,São Paulo,2017-05-19,319
AB1002,1.0,Porto Alegre,2017-05-19,586
AB1011,4.0,Goiânia,2017-05-19,147
AB1018,3.0,Porto Alegre,2017-05-19,360
AB1006,5.0,Nova Iguaço,2017-05-19,43
AB1003,3.0,Niterói,2017-05-19,546
AB1017,4.0,Curitiba,2017-05-19,560
AB1022,2.0,Recife,2017-05-19,106
AB1014,4.0,Porto Alegre,2017-05-19,644
AB1001,2.0,Niterói,2017-05-19,523
AB1020,4.0,Niterói,2017-05-19,71
AB1006,3.0,Goiânia,2017-05-19,539
AB1004,3.0,Nova Iguaço,2017-05-19,736
AB1006,2.0,Goiânia,2017-05-19,299
AB1010,4.0,Campinas,2017-05-19,663
AB1012,1.0,Nova Iguaço,2017-05-20,43
AB1007,3.0,Nova Iguaço,2017-05-20,43
AB1008,2.0,Salvador,2017-05-20,252
AB1016,5.0,Salvador,2017-05-20,285
AB1013,3.0,Salvador,2017-05-20,285
AB1022,3.0,Belo Horizonte,2017-05-20,385
AB1001,1.0,Rio de Janeiro,2017-05-20,368
AB1019,1.0,Porto Alegre,2017-05-20,68
AB1016,5.0,Fortaleza,2017-05-20,580
AB1004,1.0,Belo Horizonte,2017-05-20,421
AB1022,2.0,Porto Alegre,2017-05-20,780
AB1014,2.0,São Paulo,2017-05-20,450
AB1007,3.0,Goiânia,2017-05-20,103
AB1006,4.0,Niterói,2017-05-20,495
AB1007,1.0,Goiânia,2017-05-20,225
AB1009,1.0,Belo Horizonte,2017-05-20,180
AB1012,4.0,Porto Alegre,2017-05-20,132
AB1008,5.0,Curitiba,2017-05-20,741
AB1007,2.0,Niterói,2017-05-20,390
AB1009,3.0,Porto Alegre,2017-05-20,642
AB1023,3.0,Guarulhos,2017-05-20,241
AB1013,3.0,Belo Horizonte,2017-05-20,18
AB1003,4.0,Salvador,2017-05-20,90
AB1019,3.0,Fortaleza,2017-05-20,621
AB1002,5.0,Nova Iguaço,2017-05-20,282
AB1022,1.0,Niterói,2017-05-20,809
AB1009,2.0,Guarulhos,2017-05-20,142
AB1022,3.0,Campinas,2017-05-20,485
AB1008,3.0,Nova Iguaço,2017-05-21,690
AB1015,5.0,São Paulo,2017-05-21,650
AB1024,1.0,Campinas,2017-05-21,262
AB1018,1.0,Rio de Janeiro,2017-05-21,3
AB1019,5.0,Guarulhos,2017-05-21,260
AB1001,5.0,Guarulhos,2017-05-21,600
AB1017,1.0,Fortaleza,2017-05-21,157
AB1024,2.0,Curitiba,2017-05-21,560
AB1010,1.0,Curitiba,2017-05-21,338
AB1017,4.0,Nova Iguaço,2017-05-21,530
AB1014,5.0,Goiânia,2017-05-21,582
AB1007,1.0,Niterói,2017-05-21,71
AB1004,2.0,Campinas,2017-05-21,722
AB1002,1.0,Guarulhos,2017-05-21,502
AB1004,5.0,Guarulhos,2017-05-21,242
AB1016,2.0,Guarulhos,2017-05-21,337
AB1001,2.0,Niterói,2017-05-21,46
AB1020,1.0,Fortaleza,2017-05-21,781
AB1001,3.0,Niterói,2017-05-21,42
AB1004,2.0,São Paulo,2017-05-21,235
AB1009,5.0,Guarulhos,2017-05-21,119
AB1024,5.0,São Paulo,2017-05-21,104
AB1017,4.0,Curitiba,2017-05-21,1
AB1024,2.0,Niterói,2017-05-22,632
AB1009,3.0,Campinas,2017-05-22,819
AB1007,4.0,Fortaleza,2017-05-22,91
AB1002,3.0,São Paulo,2017-05-22,446
AB1022,5.0,Goiânia,2017-05-22,539
AB1017,4.0,Porto Alegre,2017-05-22,323
AB1019,2.0,Fortaleza,2017-05-22,601
AB1010,5.0,Nova Iguaço,2017-05-22,598
AB1017,1.0,Curitiba,2017-05-22,442
AB1017,2.0,Curitiba,2017-05-22,1
AB1011,1.0,Porto Alegre,2017-05-22,432
AB1024,2.0,Guarulhos,2017-05-22,101
AB1014,2.0,Porto Alegre,2017-05-22,428
AB1002,3.0,Campinas,2017-05-22,257
AB1003,4.0,São Paulo,2017-05-22,202
AB1023,1.0,Guarulhos,2017-05-22,341
AB1001,5.0,Rio de Janeiro,2017-05-22,362
AB1021,4.0,Salvador,2017-05-22,174
AB1017,1.0,Niterói,2017-05-22,280
AB1011,4.0,Recife,2017-05-22,169
AB1003,2.0,Curitiba,2017-05-22,293
AB1008,4.0,São Paulo,2017-05-22,319
AB1020,5.0,Niterói,2017-05-23,546
AB1005,4.0,Guarulhos,2017-05-23,311
AB1013,3.0,Niterói,2017-05-23,464
AB1023,2.0,Fortaleza,2017-05-23,565
AB1005,1.0,Rio de Janeiro,2017-05-23,405
AB1024,5.0,Recife,2017-05-23,376
AB1007,3.0,Guarulhos,2017-05-23,241
AB1004,3.0,Fortaleza,2017-05-23,507
AB1009,1.0,Campinas,2017-05-23,139
AB1008,2.0,Recife,2017-05-23,513
AB1021,2.0,Guarulhos,2017-05-23,206
AB1012,1.0,Guarulhos,2017-05-23,84
AB1021,3.0,Campinas,2017-05-23,108
AB1009,4.0,Fortaleza,2017-05-23,703
AB1012,4.0,Porto Alegre,2017-05-23,606
AB1001,3.0,Belo Horizonte,2017-05-23,613
AB1007,3.0,São Paulo,2017-05-23,196
AB1011,2.0,Nova Iguaço,2017-05-23,149
AB1019,4.0,Fortaleza,2017-05-23,781
AB1020,3.0,Recife,2017-05-23,597
AB1017,1.0,Recife,2017-05-23,321
AB1021,5.0,Salvador,2017-05-23,90
AB1002,5.0,São Paulo,2017-05-23,665
AB1001,3.0,Niterói,2017-05-24,40
AB1013,1.0,Guarulhos,2017-05-24,372
AB1010,3.0,Guarulhos,2017-05-24,567
AB1007,2.0,Fortaleza,2017-05-24,504
AB1012,2.0,Guarulhos,2017-05-24,119
AB1023,4.0,Guarulhos,2017-05-24,242
AB1010,2.0,Guarulhos,2017-05-24,623
AB1008,2.0,Campinas,2017-05-24,243
AB1014,1.0,Campinas,2017-05-24,709
AB1021,5.0,Curitiba,2017-05-24,345
AB1020,4.0,Nova Iguaço,2017-05-24,278
AB1019,1.0,Campinas,2017-05-24,265
AB1020,5.0,Goiânia,2017-05-24,605
AB1021,1.0,Campinas,2017-05-24,618
AB1002,4.0,Salvador,2017-05-24,593
AB1014,5.0,Nova Iguaço,2017-05-24,330
AB1013,4.0,Campinas,2017-05-24,739
AB1022,5.0,Nova Iguaço,2017-05-24,402
AB1024,3.0,Guarulhos,2017-05-24,290
AB1012,3.0,Salvador,2017-05-24,168
AB1019,2.0,Belo Horizonte,2017-05-24,550
AB1012,5.0,Campinas,2017-05-25,505
AB1018,4.0,São Paulo,2017-05-25,446
AB1024,4.0,Fortaleza,2017-05-25,504
AB1022,1.0,Guarulhos,2017-05-25,393
AB1008,4.0,Belo Horizonte,2017-05-25,626
AB1018,5.0,Guarulhos,2017-05-25,393
AB1004,2.0,São Paulo,2017-05-25,450
AB1017,5.0,Rio de Janeiro,2017-05-25,804
AB1013,2.0,Campinas,2017-05-25,96
AB1015,3.0,Nova Iguaço,2017-05-25,77
AB1012,1.0,Porto Alegre,2017-05-25,386
AB1005,5.0,Salvador,2017-05-25,100
AB1021,2.0,Belo Horizonte,2017-05-25,58
AB1006,1.0,Guarulhos,2017-05-25,98
AB1003,2.0,Goiânia,2017-05-25,246
AB1008,4.0,Porto Alegre,2017-05-25,68
AB1008,2.0,Guarulhos,2017-05-25,496
AB1003,3.0,Guarulhos,2017-05-25,410
AB1001,3.0,Porto Alegre,2017-05-25,794
AB1007,1.0,Salvador,2017-05-25,481
AB1003,3.0,Campinas,2017-05-25,793
AB1020,3.0,Curitiba,2017-05-25,217
AB1020,1.0,São Paulo,2017-05-25,261
AB1014,4.0,Recife,2017-05-25,5
AB1008,3.0,Niterói,2017-05-25,228
AB1007,3.0,Recife,2017-05-25,820
AB1024,5.0,Fortaleza,2017-05-25,458
AB1003,2.0,Curitiba,2017-05-25,271
AB1002,1.0,Goiânia,2017-05-25,425
AB1007,4.0,Rio de Janeiro,2017-05-25,499
AB1005,5.0,Guarulhos,2017-05-26,242
AB1018,4.0,Campinas,2017-05-26,309
AB1005,4.0,Porto Alegre,2017-05-26,780
AB1021,5.0,Porto Alegre,2017-05-26,586
AB1023,3.0,Salvador,2017-05-26,775
AB1020,3.0,Campinas,2017-05-26,552
AB1014,2.0,Guarulhos,2017-05-26,214
AB1017,5.0,Salvador,2017-05-26,252
AB1008,2.0,Guarulhos,2017-05-26,37
AB1010,4.0,Porto Alegre,2017-05-26,644
AB1013,2.0,Niterói,2017-05-26,350
AB1004,5.0,Goiânia,2017-05-26,582
AB1014,3.0,Niterói,2017-05-26,706
AB1012,4.0,Nova Iguaço,2017-05-26,33
AB1016,5.0,Fortaleza,2017-05-26,740
AB1024,3.0,Salvador,2017-05-26,275
AB1012,4.0,Salvador,2017-05-26,156
AB1019,5.0,Rio de Janeiro,2017-05-26,195
AB1013,4.0,Rio de Janeiro,2017-05-26,248
AB1011,5.0,Salvador,2017-05-26,559
AB1002,5.0,Guarulhos,2017-05-26,98
AB1022,1.0,Curitiba,2017-05-26,705
AB1019,1.0,Salvador,2017-05-26,90
AB1012,2.0,Rio de Janeiro,2017-05-26,407
AB1002,4.0,Rio de Janeiro,2017-05-26,537
AB1011,4.0,Recife,2017-05-26,777
AB1002,3.0,Fortaleza,2017-05-26,740
AB1023,2.0,Belo Horizonte,2017-05-26,581
AB1019,5.0,Recife,2017-05-27,595
AB1019,3.0,Campinas,2017-05-27,59
AB1005,2.0,Nova Iguaço,2017-05-27,43
AB1020,5.0,Goiânia,2017-05-27,161
AB1014,4.0,Guarulhos,2017-05-27,548
AB1005,2.0,Porto Alegre,2017-05-27,811
AB1024,5.0,Salvador,2017-05-27,594
AB1020,5.0,Goiânia,2017-05-27,88
AB1002,4.0,Curitiba,2017-05-27,699
AB1015,1.0,Porto Alegre,2017-05-27,253
AB1017,5.0,Guarulhos,2017-05-27,410
AB1002,5.0,Guarulhos,2017-05-27,272
AB1009,2.0,Nova Iguaço,2017-05-27,717
AB1009,5.0,Curitiba,2017-05-27,478
AB1018,3.0,Campinas,2017-05-27,289
AB1004,4.0,Rio de Janeiro,2017-05-27,499
AB1006,1.0,Goiânia,2017-05-27,65
AB1004,1.0,Niterói,2017-05-27,708
AB1007,1.0,Belo Horizonte,2017-05-27,80
AB1023,4.0,Curitiba,2017-05-27,7
AB1001,3.0,Salvador,2017-05-27,100
AB1008,4.0,Curitiba,2017-05-27,7
AB1022,5.0,Guarulhos,2017-05-27,48
AB1011,4.0,Recife,2017-05-27,672
AB1012,5.0,Belo Horizonte,2017-05-27,383
AB1015,2.0,Porto Alegre,2017-05-27,203
AB1016,2.0,Goiânia,2017-05-27,116
AB1003,3.0,Guarulhos,2017-05-27,306
AB1012,4.0,São Paulo,2017-05-27,725
AB1019,3.0,Curitiba,2017-05-28,345
AB1021,2.0,Guarulhos,2017-05-28,184
AB1006,3.0,Niterói,2017-05-28,671
AB1008,3.0,Nova Iguaço,2017-05-28,575
AB1019,5.0,Campinas,2017-05-28,670
AB1010,5.0,Campinas,2017-05-28,511
AB1019,3.0,Rio de Janeiro,2017-05-28,537
AB1022,4.0,Campinas,2017-05-28,677
AB1004,4.0,Guarulhos,2017-05-28,467
AB1005,1.0,Guarulhos,2017-05-28,358
AB1016,4.0,Campinas,2017-05-28,663
AB1009,2.0,Salvador,2017-05-28,252
AB1018,4.0,Porto Alegre,2017-05-28,266
AB1017,5.0,Belo Horizonte,2017-05-28,413
AB1023,3.0,Campinas,2017-05-28,427
AB1004,5.0,Goiânia,2017-05-28,17
AB1002,3.0,Campinas,2017-05-28,150
AB1016,2.0,Salvador,2017-05-28,799
AB1024,3.0,Guarulhos,2017-05-28,294
AB1019,1.0,Campinas,2017-05-28,670
AB1002,5.0,Niterói,2017-05-28,514
AB1017,4.0,Guarulhos,2017-05-28,101
AB1024,1.0,Curitiba,2017-05-28,93
AB1011,1.0,Fortaleza,2017-05-29,113
AB1011,2.0,Belo Horizonte,2017-05-29,421
AB1012,4.0,Porto Alegre,2017-05-29,353
AB1006,4.0,Curitiba,2017-05-29,789
AB1003,5.0,Porto Alegre,2017-05-29,378
AB1001,3.0,Guarulhos,2017-05-29,629
AB1003,4.0,Recife,2017-05-29,555
AB1017,3.0,Rio de Janeiro,2017-05-29,336
AB1006,1.0,Guarulhos,2017-05-29,623
AB1009,3.0,Porto Alegre,2017-05-29,323
AB1016,5.0,Guarulhos,2017-05-29,152
AB1019,2.0,Goiânia,2017-05-29,188
AB1006,1.0,Recife,2017-05-29,254
AB1001,4.0,Guarulhos,2017-05-29,41
AB1018,5.0,Guarulhos,2017-05-29,479
AB1017,3.0,Guarulhos,2017-05-29,417
AB1014,5.0,Goiânia,2017-05-29,582
AB1016,5.0,Guarulhos,2017-05-29,142
AB1015,3.0,Curitiba,2017-05-29,7
AB1006,2.0,Guarulhos,2017-05-29,561
AB1006,1.0,Salvador,2017-05-29,646
AB1012,5.0,Guarulhos,2017-05-29,302
AB1019,2.0,São Paulo,2017-05-29,540
AB1009,1.0,Goiânia,2017-05-29,685
AB1018,1.0,Nova Iguaço,2017-05-29,575
AB1002,1.0,Fortaleza,2017-05-29,130
AB1022,2.0,Guarulhos,2017-05-29,302
AB1016,2.0,Nova Iguaço,2017-05-29,680
AB1018,1.0,Rio de Janeiro,2017-05-29,326
AB1021,1.0,Nova Iguaço,2017-05-29,655
AB1012,1.0,Recife,2017-05-29,603
AB1008,3.0,Rio de Janeiro,2017-05-29,788
AB1021,1.0,Porto Alegre,2017-05-30,375
AB1023,3.0,Niterói,2017-05-30,10
AB1003,3.0,Rio de Janeiro,2017-05-30,213
AB1023,1.0,Niterói,2017-05-30,236
AB1014,3.0,Guarulhos,2017-05-30,337
AB1004,1.0,Guarulhos,2017-05-30,339
AB1020,5.0,Rio de Janeiro,2017-05-30,134
AB1005,4.0,Rio de Janeiro,2017-05-30,298
AB1012,4.0,Curitiba,2017-05-30,686
AB1008,5.0,Goiânia,2017-05-30,204
AB1012,1.0,Belo Horizonte,2017-05-30,631
AB1007,3.0,Fortaleza,2017-05-30,269
AB1016,5.0,Nova Iguaço,2017-05-30,490
AB1007,4.0,Fortaleza,2017-05-30,279
AB1007,4.0,Niterói,2017-05-30,135
AB1013,5.0,Porto Alegre,2017-05-31,305
AB1021,5.0,Rio de Janeiro,2017-05-31,652
AB1022,3.0,Campinas,2017-05-31,766
AB1018,3.0,Salvador,2017-05-31,82
AB1005,5.0,Goiânia,2017-05-31,532
AB1002,3.0,Campinas,2017-05-31,770
AB1004,1.0,Nova Iguaço,2017-05-31,282
AB1008,4.0,Goiânia,2017-05-31,466
AB1009,1.0,Belo Horizonte,2017-05-31,613
AB1010,1.0,Nova Iguaço,2017-05-31,680
AB1005,2.0,Curitiba,2017-05-31,442
AB1017,5.0,Fortaleza,2017-05-31,286
AB1006,2.0,Nova Iguaço,2017-05-31,647
AB1006,2.0,Curitiba,2017-05-31,343
AB1012,3.0,Rio de Janeiro,2017-05-31,20
AB1018,3.0,Salvador,2017-05-31,792
AB1017,3.0,Guarulhos,2017-05-31,287
AB1017,3.0,Fortaleza,2017-05-31,458
AB1024,1.0,Campinas,2017-05-31,329
AB1015,4.0,Niterói,2017-05-31,390
